com_id,label,regis_cap,month_fou,industry_code,region
小金县赞酱烤肉店（个体工商户）,0,8.0,14,2,aba
小金县零拾哆哆超市（个体工商户）,0,10.0,14,0,aba
小金县鸿途山舍民宿旅店（个体工商户）,0,10.0,14,2,aba
小金县顺康达俊酒店（个体工商户）,0,20.0,13,2,aba
小金县黄家二院农家乐（个体工商户）,0,6.0,12,2,aba
金川县渔窝子餐饮管理有限公司,0,30.0,10,2,aba
金川索郎更作销售经营店（个体工商户）,0,1.0,8,4,aba
小金县泓昌汽修店（个体工商户）,0,10.0,8,3,aba
小金县乐贝儿游乐园（个体工商户）,0,10.0,7,6,aba
金川县信任盲人按摩店（个体工商户）,0,2.0,7,3,aba
小金县三叁得酒酒水吧（个体工商户）,0,3.0,6,4,aba
小金县培吉焊接加工店（个体工商户）,0,5.0,6,4,aba
小金县肯本民宿旅店（个体工商户）,0,10.0,6,2,aba
金川县谢彬货运部（个体工商户）,0,20.0,5,3,aba
金川县诚惠建材经营部（个体工商户）,0,5.0,5,5,aba
小金县嘉贝乐儿童益智游乐园（个体工商户）,0,10.0,20,6,aba
小金县零爱食便利店（个体工商户）,0,8.0,20,0,aba
小金县简居民宿旅店（个体工商户）,0,10.0,19,2,aba
小金县栖花里日化店（个体工商户）,0,10.0,19,0,aba
金川代文秀砂锅店（个体工商户）,1,1.2,19,2,aba
小金县破店烂蹄花餐饮服务店（个体工商户）,0,8.0,19,2,aba
金川县鲜打啤酒体验馆（个体工商户）,0,20.0,18,2,aba
小金县途藏归野民宿旅店（个体工商户）,0,5.0,17,2,aba
小金县雅闲小舍民宿旅店（个体工商户）,0,5.0,17,2,aba
小金县林溪土特产店（个体工商户）,0,66.0,16,0,aba
小金县蔚蓝悦见民宿旅店（个体工商户）,0,20.0,15,2,aba
小金县森栖民宿旅店（个体工商户）,0,10.0,15,2,aba
小金县华君通讯产品店（个体工商户）,0,10.0,14,0,aba
小金县云上部落农家乐（个体工商户）,0,10.0,14,2,aba
小金县飞行天下虚拟现实游戏体验馆（个体工商户）,0,8.0,13,6,aba
小金县达萨美咯民宿旅店（个体工商户）,0,10.0,12,2,aba
金川县爱尔乐农副产品销售有限责任公司,0,5.0,9,0,aba
金川理响设计师造型工作室（个体工商户）,0,8.0,9,3,aba
小金县星浩民宿酒店（个体工商户）,0,5.0,7,2,aba
小金县涛雨劳务服务部（个体工商户）,0,10.0,7,3,aba
小金县四格菜餐饮管理有限责任公司,0,10.0,7,3,aba
小金县馨幽阁民宿酒店（个体工商户）,0,5.0,6,2,aba
小金县泽姐百货店（个体工商户）,0,10.0,6,0,aba
小金县九妹民宿旅店（个体工商户）,0,10.0,6,2,aba
小金县桂荣饲料经营部（个体工商户）,0,5.0,4,5,aba
小金县爆堂演艺酒吧（个人独资）,0,10.0,8,2,aba
小金县牧云小家民宿旅店（个体工商户）,0,15.0,20,2,aba
小金县你情我院民宿旅店（个体工商户）,0,10.0,20,2,aba
小金县半山云宿酒店（个体工商户）,0,10.0,20,2,aba
小金县新豪民宿酒店（个体工商户）,0,10.0,20,2,aba
金川婷瑶好肩颈店（个体工商户）,0,10.0,20,3,aba
小金县益军土特产店（个体工商户）,0,6.0,20,0,aba
金川县山河筑诚货物运输部（个体工商户）,0,10.0,17,5,aba
小金县角度理发店（个体工商户）,0,10.0,15,3,aba
小金县顺扬汽修服务中心（个体工商户）,0,6.0,15,3,aba
小金县谦瑜台球俱乐部（个体工商户）,0,10.0,14,6,aba
小金县夜阑珊酒吧（个体工商户）,1,6.0,14,2,aba
小金县秋吉民宿旅店（个体工商户）,0,10.0,13,2,aba
小金鸿永喆中药材种植专业合作社,0,0.5,9,1,aba
小金县雪英家庭农场（个人独资）,0,50.0,8,1,aba
小金县凤妹理发店（个体工商户）,0,6.0,8,3,aba
小金县城门茶语茶楼坊（个体工商户）,0,5.0,7,6,aba
小金县旭之花民宿旅店（个体工商户）,0,10.0,6,2,aba
小金县小菠萝朝牌服装店（个体工商户）,0,2.0,4,0,aba
小金县云鼎轻奢酒店（个体工商户）,0,10.0,4,2,aba
小金县镧玥民宿旅店（个体工商户）,0,20.0,20,2,aba
金川县这里有个网吧网咖（个人独资）,1,50.0,20,6,aba
小金县人和农家乐（个体工商户）,0,10.0,18,2,aba
小金县田园风情蔬菜店（个体工商户）,0,1.0,16,0,aba
小金县寻野咖啡西餐店（个体工商户）,0,10.0,14,2,aba
小金县军鹏民宿旅店（个体工商户）,0,10.0,14,2,aba
金川树蓉农副产品销售有限公司,0,5.0,9,0,aba
金川县吉员农副产品销售有限责任公司,0,5.0,9,0,aba
小金县屿你咖啡店（个体工商户）,0,5.0,8,2,aba
小金县家协文艺创作工作室（个体工商户）,0,1.0,7,6,aba
金川常来聚烧烤店（个体工商户）,0,2.0,5,2,aba
金川小兵餐饮农家乐（个体工商户）,0,5.0,4,2,aba
小金县正强兽药店,0,9.0,11,0,aba
金川遇见酒馆吧（个体工商户）,0,15.0,20,2,aba
小金县调啤哥酒水批发部（个体工商户）,0,10.0,20,0,aba
小金县江措茶楼坊（个体工商户）,0,10.0,19,2,aba
小金县珍友再生资源回收站（个体工商户）,0,20.0,16,0,aba
小金县张宝氏副食店（个体工商户）,0,10.0,14,0,aba
小金县海珍服装店（个体工商户）,0,3.0,14,4,aba
小金县衣然心动童装专卖店（个体工商户）,0,10.0,14,0,aba
金川日茶夜酒茶馆（个体工商户）,0,3.0,13,2,aba
小金县宇程馨民宿酒店（个体工商户）,0,5.0,12,2,aba
小金县咕噜兽药有限公司,0,10.0,10,0,aba
小金县山茶奶茶店（个体工商户）,0,5.0,9,2,aba
金川县赤色老街旅游开发有限责任公司,0,1.0,9,11,aba
小金县疆域餐饮店（个体工商户）,0,10.0,8,2,aba
小金县李哈三餐饮店（个体工商户）,0,10.0,8,2,aba
小金县山之故里民宿酒店（个体工商户）,0,10.0,7,2,aba
小金县桑朵德吉民宿旅店（个体工商户）,0,10.0,7,2,aba
金川县友才五金锁店（个体工商户）,0,3.0,7,3,aba
金川县克尔玛运输部（个体工商户）,0,20.0,6,5,aba
小金县车理念汽修厂（个体工商户）,0,5.0,6,3,aba
小金县西域餐饮店（个体工商户）,0,10.0,4,2,aba
金川县强身餐饮农家乐（个体工商户）,0,8.0,4,2,aba
小金县佳味江湖酒店（个体工商户）,0,10.0,20,2,aba
小金县晨曦摄影工作室（个体工商户）,0,23.0,20,3,aba
小金县上桥孔兵小吃店（个体工商户）,0,3.0,19,2,aba
小金县志凤土特产店（个体工商户）,0,2.0,19,0,aba
小金县鑫彬民宿旅店（个体工商户）,0,20.0,18,2,aba
小金县小镇烤匠餐饮店（个体工商户）,0,20.0,16,2,aba
小金县甜甜百货店（个体工商户）,0,10.0,15,0,aba
小金县震耀通讯产品店（个体工商户）,0,6.0,15,0,aba
小金县菩雄达舍民宿旅店（个体工商户）,0,10.0,14,2,aba
小金县吉美旺秋运输服务站（个体工商户）,0,10.0,13,5,aba
金川县黑红八台球俱乐部（个体工商户）,0,6.0,13,6,aba
小金县果岭居民宿旅店（个体工商户）,0,10.0,12,2,aba
小金县藏溪雅居民宿旅店（个体工商户）,0,5.0,12,2,aba
金川鑫欣美妆美容店（个体工商户）,0,5.0,4,3,aba
小金县吉理家畜养殖场（个体工商户）,0,45.0,16,1,aba
小金县杨丁再生资源回收站（个体工商户）,0,10.0,16,0,aba
小金县红鼎火锅店（个体工商户）,0,66.0,16,2,aba
小金县仁曾康瓦民宿旅店（个体工商户）,0,10.0,15,2,aba
金川县红明农旅发展有限责任公司,0,1.0,9,11,aba
小金县舒煋再生资源回收店（个体工商户）,0,10.0,7,4,aba
小金县回祥民宿旅店（个体工商户）,0,10.0,7,2,aba
小金县酒典咖啡厅（个体工商户）,0,10.0,6,5,aba
金川县友友塑料经营部（个体工商户）,0,4.0,6,4,aba
小金县嘴嘴香卤菜店（个体工商户）,0,6.0,4,2,aba
金川涌泉民族服饰部（个体工商户）,0,2.0,4,4,aba
小金县平珍民宿酒店（个人独资）,0,30.0,19,2,aba
金川琳刚鲜肉销售铺（个体工商户）,0,10.0,20,0,aba
金川发强鲜肉批发零售店（个体工商户）,0,2.0,20,0,aba
金川赵银匠首饰店（个体工商户）,0,5.0,19,4,aba
小金县世君百货店（个体工商户）,0,3.0,18,0,aba
小金县香满居面食店（个体工商户）,0,2.0,16,2,aba
小金县阿斯满鱼类养殖场（个体工商户）,0,10.0,16,1,aba
小金县沐昕民宿旅店（个体工商户）,0,8.0,15,2,aba
小金县泽翁运输服务站（个体工商户）,0,10.0,13,5,aba
小金县郑二哥货物运输部（个体工商户）,0,10.0,8,5,aba
小金县冯妹民宿旅店（个体工商户）,0,8.0,7,2,aba
小金县莲莲副食店（个体工商户）,0,8.0,7,4,aba
小金县长君货物运输部（个体工商户）,0,10.0,6,5,aba
小金县琼韵溪阁茶楼坊（个体工商户）,0,3.0,4,6,aba
小金县抚琴苑民宿旅店（个体工商户）,0,8.0,20,2,aba
小金县鑫空民宿酒店（个体工商户）,0,10.0,20,2,aba
小金县福恩建材店（个体工商户）,0,30.0,19,0,aba
小金县桐明民宿旅店（个体工商户）,0,10.0,19,2,aba
小金县良居小栖民宿旅店（个体工商户）,0,6.0,19,2,aba
小金县鹏成中药材经营部（个体工商户）,0,20.0,18,0,aba
金川县金色服装店（个体工商户）,0,1.7,17,0,aba
金川县可宸办公店（个体工商户）,0,2.0,15,0,aba
小金县阿古民宿旅店（个体工商户）,0,10.0,12,2,aba
金川县老方桌烂蹄花城南店（个体工商户）,0,30.0,10,4,aba
小金县根才家庭农场（个人独资）,0,5.0,8,1,aba
小金县青衿坊美甲店（个体工商户）,0,6.0,7,3,aba
金川县赞酱餐饮店（个体工商户）,0,50.0,7,2,aba
小金县元贵货物运输部（个体工商户）,0,10.0,7,5,aba
小金县喜理理发店（个体工商户）,0,6.0,7,3,aba
小金县喜越餐饮吧（个体工商户）,0,10.0,7,5,aba
金川县梨园酒店（个体工商户）,0,8.0,6,2,aba
小金县凤羽货物运输部（个体工商户）,0,10.0,6,5,aba
小金县茂碧货物运输部（个体工商户）,0,10.0,5,5,aba
小金县哓庆货运部（个体工商户）,0,10.0,4,5,aba
小金县奴芝美婕服装店（个体工商户）,0,10.0,20,0,aba
小金县云水栈民宿旅店（个体工商户）,0,10.0,18,2,aba
金川县绒投劳务服务部（个体工商户）,1,5.0,15,3,aba
小金县京英厨具店（个体工商户）,1,5.0,8,0,aba
金川知福种植家庭农场（个体工商户）,0,8.0,4,1,aba
金川童年顽家童装店（个体工商户）,0,8.0,20,0,aba
小金县田二哥茶楼坊（个体工商户）,0,2.0,15,2,aba
小金县胖歌餐饮店（个体工商户）,0,10.0,15,2,aba
金川黄利虫草鲜花店（个体工商户）,0,8.0,14,0,aba
小金县春霖民宿旅店（个体工商户）,0,10.0,8,2,aba
金川县向青卓玛烧烤店（个体工商户）,0,10.0,6,2,aba
金川县绿牧养殖场（个体工商户）,0,98.0,6,1,aba
金川耀鑫种植家庭农场（个体工商户）,0,8.0,4,1,aba
金川全翠餐饮农家乐（个体工商户）,0,7.0,4,2,aba
小金县嘉逸运输服务部（个体工商户）,0,5.0,16,5,aba
小金县王七姐日用百货店（个体工商户）,0,10.0,11,0,aba
小金县山行酒店（个体工商户）,0,15.0,8,2,aba
金川吴名川菜馆（个体工商户）,0,5.0,5,2,aba
金川十里农庄农家乐（个体工商户）,0,4.0,4,2,aba
金川牛七婆婆泡椒三绝店（个体工商户）,0,3.0,19,2,aba
小金县枫旭民宿旅店（个体工商户）,0,10.0,18,2,aba
小金县溪畔人家民宿旅店（个体工商户）,0,10.0,16,2,aba
金川鄢米男装店（个体工商户）,0,10.0,15,0,aba
小金县铨英汽修厂（个体工商户）,0,5.0,12,3,aba
小金县锦宸口腔诊所有限公司,0,10.0,10,13,aba
金川县江口农副产品销售有限公司,0,5.0,9,1,aba
金川县古碉农副产品销售有限公司,0,5.0,9,1,aba
金川县嘉绒卓卓服装店（个体工商户）,0,1.0,7,0,aba
金川瑞麟种植家庭农场（个体工商户）,0,8.0,4,1,aba
金川县海岚农资服务药店（个体工商户）,0,3.0,4,1,aba
小金县玉英土特产店（个体工商户）,0,6.0,20,0,aba
金川童年玩具屋（个体工商户）,0,3.0,19,0,aba
小金县洞子口家畜养殖场（个体工商户）,0,10.0,19,1,aba
小金县孝春家畜养殖场（个体工商户）,0,10.0,18,1,aba
小金县良春家畜养殖场（个体工商户）,0,10.0,17,1,aba
小金县玉福餐饮店（个体工商户）,0,6.0,16,2,aba
金川县茸卡塘农副产品销售有限公司,0,5.0,9,0,aba
小金县仕连茶楼坊（个体工商户）,0,6.0,8,2,aba
小金县君澜民宿酒店（个体工商户）,0,6.0,8,2,aba
小金县长远家庭农场（个体工商户）,0,10.0,4,1,aba
金川王青俄玛货物运输部（个体工商户）,0,50.0,20,5,aba
小金县炒老板餐饮店（个体工商户）,1,10.0,19,2,aba
小金县柯清明粮食加工坊（个体工商户）,0,3.0,18,4,aba
小金县缘梦居酒店（个体工商户）,0,10.0,17,2,aba
金川围炉炭火烤肉店（个体工商户）,0,5.0,15,2,aba
小金县红珊瑚鞋业店（个体工商户）,0,10.0,14,0,aba
小金县汪哥货物运输代理部（个体工商户）,0,5.0,8,5,aba
小金县东皓工程机械租赁部（个体工商户）,0,20.0,4,3,aba
小金县恒环装饰设计服务部（个体工商户）,0,10.0,4,9,aba
小金县余贵兵粮食加工坊（个体工商户）,1,2.0,19,4,aba
金川县大清理疗店（个体工商户）,0,2.0,15,3,aba
小金县燕姐茶楼坊（个体工商户）,0,2.0,15,2,aba
金川县亨泰瑞干洗店（个体工商户）,0,2.0,7,3,aba
金川签言签语餐饮店（个体工商户）,0,2.8,19,2,aba
小金县毅翔养殖场（个体工商户）,0,20.0,18,1,aba
金川县酱香酒业有限公司,0,80.0,9,4,aba
金川县阿满嘉绒民族服装店（个体工商户）,0,5.0,6,0,aba
小金县英子副食店（个体工商户）,0,2.0,6,0,aba
金川县拐枣巷小串串店（个体工商户）,0,10.0,6,2,aba
小金县佳顺货运部,0,3.0,15,5,aba
小金县陈三碗餐饮店（个体工商户）,0,10.0,14,2,aba
金川名杨豆花饭店（个体工商户）,0,5.0,10,2,aba
小金县泽胜停车场服务部（个体工商户）,0,20.0,6,3,aba
小金县奢野一宅民宿旅店（个体工商户）,0,6.0,20,2,aba
小金县荣秀家庭农场（个体工商户）,0,10.0,20,1,aba
金川县余长明货运部（个体工商户）,0,50.0,18,5,aba
金川县土什旦货运部（个体工商户）,0,50.0,18,5,aba
小金县友君家庭农场（个体工商户）,0,10.0,18,1,aba
金川县谭姐小饭店（个体工商户）,0,1.0,15,2,aba
金川县梨乡春纯粮窖酒店（个体工商户）,0,6.0,15,0,aba
小金县步步跑腿服务中心（个体工商户）,0,5.0,13,3,aba
小金县吾家闲居民宿旅店（个体工商户）,0,15.0,9,2,aba
小金县川味热卤餐饮店（个体工商户）,0,5.0,7,2,aba
小金县知乎茶楼馆（个体工商户）,0,10.0,6,4,aba
金川县豆花饭店（个体工商户）,0,5.0,6,2,aba
小金县猪脚饭餐饮店（个体工商户）,0,4.0,19,2,aba
金川嘉绒神力劳务部（个体工商户）,0,1.0,16,3,aba
金川蜀大侠火锅店（个体工商户）,0,70.0,14,2,aba
小金县德龙家庭农场（个体工商户）,0,10.0,12,1,aba
小金县鼎泰娱乐中心（个人独资）,0,20.0,7,6,aba
金川县明军停车场（个体工商户）,0,10.0,5,3,aba
金川县梁六妹鲜肉店（个体工商户）,0,10.0,16,0,aba
金川县佳美瓜瓢火锅店（个体工商户）,0,2.0,11,2,aba
金川县李记炭火烧烤店（个体工商户）,0,4.0,6,2,aba
金川老蔡家酒类经营有限公司,0,6.0,9,4,aba
小金县嘉利家民宿酒店（个人独资）,0,10.0,19,2,aba
小金县漫居民宿旅店（个体工商户）,0,10.0,20,2,aba
小金县苟记烤鸭店（个体工商户）,0,6.0,19,4,aba
金川邂逅露营风酒吧（个体工商户）,0,3.0,18,2,aba
金川县正伟货物运输部（个体工商户）,0,3.0,17,5,aba
金川县巴尔姆道路货物运输部（个体工商户）,0,1.0,12,5,aba
小金县大龙洗车场（个体工商户）,0,2.0,19,3,aba
金川张建凤道路货物运输部（个体工商户）,0,3.6,17,5,aba
金川县勒尔木初运输部（个体工商户）,0,20.0,16,5,aba
金川县蜀味轩家常菜店（个体工商户）,0,10.0,13,2,aba
小金县栖木一栈民宿酒店（个体工商户）,0,5.0,12,2,aba
金川烤来烤趣烧烤店（个体工商户）,0,6.0,8,2,aba
金川枫蓝咖啡小馆（个体工商户）,0,2.0,8,2,aba
小金县嘉央牧舍民宿旅店（个体工商户）,0,10.0,4,2,aba
小金县山下有家餐饮店（个体工商户）,0,26.0,20,2,aba
小金县顾里烤吧餐饮店（个体工商户）,0,10.0,20,2,aba
金川县邬金索郎货物运输部（个体工商户）,0,10.0,17,5,aba
小金县白麓桌康民宿旅店（个体工商户）,0,10.0,16,2,aba
金川县罗来国道路货物运输部（个体工商户）,0,30.0,16,5,aba
金川县东女鲜货火锅店（个体工商户）,0,10.0,14,2,aba
